review_id,order_id,customer_id,rating,review_text
RV05938,O03845,C01680,5,Amazing food and great delivery experience.
RV05939,O07534,C01158,5,Amazing food and great delivery experience.
RV05940,O06268,C00049,3,"Average experience, nothing special."
RV05941,O01794,C01486,1,Very late delivery and the food was cold.
RV05942,O01171,C01015,4,Really good experience overall.
RV05943,O00333,C00831,3,Food was decent but could have been better.
RV05944,O01224,C01909,4,Really good experience overall.
RV05945,O05253,C01562,4,Food was tasty and delivery was smooth.
RV05946,O09179,C00413,5,Everything was perfect and arrived on time.
RV05947,O09491,C00628,5,"Loved the food, would definitely order again."
RV05948,O06739,C01570,5,Amazing food and great delivery experience.
RV05949,O03783,C00305,3,Food was decent but could have been better.
RV05950,O02404,C01936,1,"Very poor service, would not order again."
RV05951,O05999,C01922,5,Food was excellent and delivery was very quick.
RV05952,O07294,C00921,3,Food was okay but delivery took some time.
RV05953,O07676,C01939,3,Food was okay but delivery took some time.
RV05954,O01118,C00868,5,Everything was perfect and arrived on time.
RV05955,O00853,C01943,2,Delivery was late and the food was not very good.
RV05956,O09082,C01145,3,Food was okay but delivery took some time.
RV05957,O00069,C00658,4,Really good experience overall.
RV05958,O06681,C00805,5,Everything was perfect and arrived on time.
RV05959,O04632,C00931,5,"Loved the food, would definitely order again."
RV05960,O09866,C01524,5,Food was excellent and delivery was very quick.
RV05961,O09019,C01956,5,"Loved the food, would definitely order again."
RV05962,O04832,C00350,3,Food was okay but delivery took some time.
RV05963,O03595,C00335,2,Food was cold when it arrived.
RV05964,O09306,C01798,5,Food was excellent and delivery was very quick.
RV05965,O01056,C01741,1,"Terrible experience, food arrived very late."
RV05966,O01385,C00108,4,"Good service, just a minor delay."
RV05967,O07122,C01414,3,Food was decent but could have been better.
RV05968,O04974,C00713,5,Amazing food and great delivery experience.
RV05969,O02254,C01185,3,Food was decent but could have been better.
RV05970,O09946,C01091,5,Everything was perfect and arrived on time.
RV05971,O01564,C01604,4,Good food and the delivery was on time.
RV05972,O00437,C01081,4,Good food and the delivery was on time.
RV05973,O09525,C00577,5,Amazing food and great delivery experience.
RV05974,O09887,C01613,4,"Good service, just a minor delay."
RV05975,O05351,C01653,5,Food was excellent and delivery was very quick.
RV05976,O02568,C01227,4,Good food and the delivery was on time.
RV05977,O00767,C01100,5,Everything was perfect and arrived on time.
RV05978,O08496,C01686,3,Food was okay but delivery took some time.
RV05979,O08911,C01898,3,The order was fine overall.
RV05980,O08195,C00906,5,"Loved the food, would definitely order again."
RV05981,O01721,C01320,1,Food was disappointing and delivery was extremely slow.
RV05982,O08153,C01373,3,"Average experience, nothing special."
RV05983,O00378,C01948,5,Amazing food and great delivery experience.
RV05984,O05663,C00341,3,"Average experience, nothing special."
RV05985,O07459,C01954,5,Everything was perfect and arrived on time.
RV05986,O08141,C00514,5,Food was excellent and delivery was very quick.
RV05987,O06005,C00988,5,"Loved the food, would definitely order again."
RV05988,O01166,C00217,2,The order was delayed and disappointing.
RV05989,O06078,C01561,1,Food was disappointing and delivery was extremely slow.
RV05990,O05247,C00131,5,Everything was perfect and arrived on time.
RV05991,O09832,C01517,5,"Loved the food, would definitely order again."
RV05992,O06581,C01805,3,Food was okay but delivery took some time.
RV05993,O08348,C01700,3,Food was decent but could have been better.
RV05994,O01814,C00084,1,"Terrible experience, food arrived very late."
RV05995,O09252,C00229,4,"Good service, just a minor delay."
RV05996,O03914,C00663,4,Good food and the delivery was on time.
RV05997,O00350,C01674,4,"Good service, just a minor delay."
RV05998,O01445,C01820,5,Amazing food and great delivery experience.
RV05999,O02106,C00718,3,Food was decent but could have been better.
RV06000,O05593,C01878,4,Food was tasty and delivery was smooth.
RV06001,O01540,C01977,4,Good food and the delivery was on time.
RV06002,O05278,C01404,1,Very late delivery and the food was cold.
RV06003,O06497,C01764,3,Food was okay but delivery took some time.
RV06004,O03955,C00307,5,Everything was perfect and arrived on time.
RV06005,O08253,C01838,4,"Good service, just a minor delay."
RV06006,O07518,C00789,4,Food was tasty and delivery was smooth.
RV06007,O01257,C00854,4,Good food and the delivery was on time.
RV06008,O07448,C00107,5,Food was excellent and delivery was very quick.
RV06009,O06507,C00685,4,"Good service, just a minor delay."
RV06010,O00063,C00035,5,Food was excellent and delivery was very quick.
RV06011,O06979,C00405,5,Amazing food and great delivery experience.
RV06012,O04231,C01699,5,Everything was perfect and arrived on time.
RV06013,O05808,C01461,5,Everything was perfect and arrived on time.
RV06014,O07865,C00542,5,Everything was perfect and arrived on time.
RV06015,O08783,C00655,4,Food was tasty and delivery was smooth.
RV06016,O02912,C01760,4,Good food and the delivery was on time.
RV06017,O09650,C00720,1,Very late delivery and the food was cold.
RV06018,O02596,C01170,3,The order was fine overall.
RV06019,O04013,C01060,4,Food was tasty and delivery was smooth.
RV06020,O06598,C01120,5,Everything was perfect and arrived on time.
RV06021,O03286,C00446,3,Food was decent but could have been better.
RV06022,O09822,C01263,5,Everything was perfect and arrived on time.
RV06023,O07423,C00688,2,Not happy with the delivery experience.
RV06024,O02790,C00244,4,Really good experience overall.
RV06025,O05531,C01314,3,Food was decent but could have been better.
RV06026,O06564,C00655,4,Food was tasty and delivery was smooth.
RV06027,O00818,C00910,5,Everything was perfect and arrived on time.
RV06028,O08292,C01770,1,Very late delivery and the food was cold.
RV06029,O06847,C00758,1,Very late delivery and the food was cold.
RV06030,O03868,C01658,4,Good food and the delivery was on time.
RV06031,O08832,C00725,4,Food was tasty and delivery was smooth.
RV06032,O02092,C01871,4,Food was tasty and delivery was smooth.
RV06033,O03150,C00192,2,Delivery was late and the food was not very good.
RV06034,O01252,C00697,3,Food was okay but delivery took some time.
RV06035,O02676,C01260,1,"Very poor service, would not order again."
RV06036,O00192,C01420,5,Food was excellent and delivery was very quick.
RV06037,O02038,C01378,3,Food was okay but delivery took some time.
RV06038,O04775,C00464,2,Food was cold when it arrived.
RV06039,O06004,C01910,4,"Good service, just a minor delay."
RV06040,O04846,C01849,2,Not happy with the delivery experience.
RV06041,O02529,C00367,1,"Very poor service, would not order again."
RV06042,O06798,C00300,3,The order was fine overall.
RV06043,O00555,C00581,5,Everything was perfect and arrived on time.
RV06044,O06450,C00371,4,Food was tasty and delivery was smooth.
RV06045,O02732,C00043,1,"Very poor service, would not order again."
RV06046,O01340,C00080,5,"Loved the food, would definitely order again."
RV06047,O02644,C01375,5,Food was excellent and delivery was very quick.
RV06048,O02345,C00175,2,Not happy with the delivery experience.
RV06049,O03153,C00516,4,Food was tasty and delivery was smooth.
RV06050,O03181,C00528,5,"Loved the food, would definitely order again."
RV06051,O02325,C00504,4,Food was tasty and delivery was smooth.
RV06052,O04593,C01721,1,"Very poor service, would not order again."
RV06053,O08821,C00978,2,Not happy with the delivery experience.
RV06054,O05692,C01249,1,"Very poor service, would not order again."
RV06055,O03356,C00177,5,Food was excellent and delivery was very quick.
RV06056,O05378,C01057,5,Everything was perfect and arrived on time.
RV06057,O09640,C01158,3,"Average experience, nothing special."
RV06058,O01572,C01326,2,Delivery was late and the food was not very good.
RV06059,O08978,C00450,5,"Loved the food, would definitely order again."
RV06060,O09534,C00742,4,Good food and the delivery was on time.
RV06061,O00842,C00979,4,Good food and the delivery was on time.
RV06062,O05117,C00727,5,Everything was perfect and arrived on time.
RV06063,O00168,C00441,4,Food was tasty and delivery was smooth.
RV06064,O09332,C00216,2,Food was cold when it arrived.
RV06065,O07206,C00948,3,Food was decent but could have been better.
RV06066,O06070,C01603,5,Everything was perfect and arrived on time.
RV06067,O09372,C01595,4,Really good experience overall.
RV06068,O03765,C00730,2,The order was delayed and disappointing.
RV06069,O08951,C00497,5,Everything was perfect and arrived on time.
RV06070,O01563,C01580,5,"Loved the food, would definitely order again."
RV06071,O00618,C01077,5,Food was excellent and delivery was very quick.
RV06072,O01027,C01765,5,"Loved the food, would definitely order again."
RV06073,O07999,C00825,3,The order was fine overall.
RV06074,O07777,C00654,3,The order was fine overall.
RV06075,O06917,C01631,2,The order was delayed and disappointing.
RV06076,O09735,C00276,4,Really good experience overall.
RV06077,O02346,C00999,3,"Average experience, nothing special."
RV06078,O05246,C01677,4,Good food and the delivery was on time.
RV06079,O08900,C01191,5,Amazing food and great delivery experience.
RV06080,O04454,C01845,1,Food was disappointing and delivery was extremely slow.
RV06081,O04091,C01166,2,Not happy with the delivery experience.
RV06082,O04310,C00329,4,Good food and the delivery was on time.
RV06083,O07151,C00411,5,Food was excellent and delivery was very quick.
RV06084,O03129,C01360,4,"Good service, just a minor delay."
RV06085,O01254,C00732,4,Food was tasty and delivery was smooth.
RV06086,O09096,C00787,1,Very late delivery and the food was cold.
RV06087,O03846,C00893,4,Really good experience overall.
RV06088,O07426,C00143,5,Amazing food and great delivery experience.
RV06089,O06737,C00751,4,Really good experience overall.
RV06090,O08731,C00913,5,Food was excellent and delivery was very quick.
RV06091,O00548,C01845,5,Everything was perfect and arrived on time.
RV06092,O05302,C00990,5,Amazing food and great delivery experience.
RV06093,O05651,C00257,3,The order was fine overall.
RV06094,O08561,C01321,4,Really good experience overall.
RV06095,O03010,C01392,4,Food was tasty and delivery was smooth.
RV06096,O07221,C01848,4,Really good experience overall.
RV06097,O01474,C01866,4,Good food and the delivery was on time.
RV06098,O06771,C01734,4,Good food and the delivery was on time.
RV06099,O06838,C01606,3,Food was decent but could have been better.
RV06100,O04205,C00387,2,Delivery was late and the food was not very good.
RV06101,O09315,C00930,3,The order was fine overall.
RV06102,O06876,C01346,3,Food was okay but delivery took some time.
RV06103,O09337,C01567,3,Food was okay but delivery took some time.
RV06104,O04524,C01402,3,Food was decent but could have been better.
RV06105,O08507,C01738,4,Good food and the delivery was on time.
RV06106,O08856,C00203,5,Food was excellent and delivery was very quick.
RV06107,O02022,C00265,4,Really good experience overall.
RV06108,O02799,C01071,2,Food was cold when it arrived.
RV06109,O07491,C00588,4,"Good service, just a minor delay."
RV06110,O04253,C00766,5,Everything was perfect and arrived on time.
RV06111,O08212,C01324,5,Amazing food and great delivery experience.
RV06112,O01947,C00584,2,Delivery was late and the food was not very good.
RV06113,O02481,C01524,2,Food was cold when it arrived.
RV06114,O00907,C00595,4,Food was tasty and delivery was smooth.
RV06115,O02521,C00446,4,Food was tasty and delivery was smooth.
RV06116,O02509,C01027,3,The order was fine overall.
RV06117,O02561,C01052,3,Food was okay but delivery took some time.
RV06118,O00570,C01704,3,Food was okay but delivery took some time.
RV06119,O03898,C01734,2,The order was delayed and disappointing.
RV06120,O07550,C00509,4,"Good service, just a minor delay."
RV06121,O07408,C00754,1,Food was disappointing and delivery was extremely slow.
RV06122,O04047,C01300,5,Everything was perfect and arrived on time.
RV06123,O09475,C00133,5,Amazing food and great delivery experience.
RV06124,O03748,C00698,2,Food was cold when it arrived.
RV06125,O03674,C00241,5,Amazing food and great delivery experience.
RV06126,O00489,C01617,3,Food was okay but delivery took some time.
RV06127,O08303,C00845,4,"Good service, just a minor delay."
RV06128,O04584,C00037,3,Food was okay but delivery took some time.
RV06129,O07602,C01394,5,Everything was perfect and arrived on time.
RV06130,O09427,C00889,4,"Good service, just a minor delay."
RV06131,O04786,C00373,3,Food was decent but could have been better.
RV06132,O02386,C01709,5,Food was excellent and delivery was very quick.
RV06133,O08754,C00535,3,The order was fine overall.
RV06134,O03360,C01130,1,Very late delivery and the food was cold.
RV06135,O01331,C00304,3,"Average experience, nothing special."
RV06136,O04774,C00079,1,Very late delivery and the food was cold.
RV06137,O08275,C00685,2,Delivery was late and the food was not very good.
RV06138,O08311,C00232,1,Very late delivery and the food was cold.
RV06139,O04655,C01389,3,Food was okay but delivery took some time.
RV06140,O00120,C01608,5,Food was excellent and delivery was very quick.
RV06141,O06083,C00278,5,Food was excellent and delivery was very quick.
RV06142,O00989,C00909,5,"Loved the food, would definitely order again."
RV06143,O02375,C00733,1,"Terrible experience, food arrived very late."
RV06144,O01020,C01804,3,"Average experience, nothing special."
RV06145,O06515,C01798,3,"Average experience, nothing special."
RV06146,O02065,C00105,5,Everything was perfect and arrived on time.
RV06147,O07538,C00136,1,"Very poor service, would not order again."
RV06148,O09350,C01283,5,Amazing food and great delivery experience.
RV06149,O03652,C00777,4,"Good service, just a minor delay."
RV06150,O03484,C00008,2,The order was delayed and disappointing.
RV06151,O05482,C01771,4,Good food and the delivery was on time.
RV06152,O09192,C00190,3,"Average experience, nothing special."
RV06153,O08522,C00184,2,Delivery was late and the food was not very good.
RV06154,O00503,C00030,3,The order was fine overall.
RV06155,O09095,C00987,5,"Loved the food, would definitely order again."
RV06156,O01758,C01826,4,Good food and the delivery was on time.
RV06157,O09203,C01958,4,"Good service, just a minor delay."
RV06158,O05271,C00376,5,Food was excellent and delivery was very quick.
RV06159,O02700,C01502,4,"Good service, just a minor delay."
RV06160,O03268,C01668,4,"Good service, just a minor delay."
RV06161,O00219,C01115,3,The order was fine overall.
RV06162,O08879,C01240,4,Good food and the delivery was on time.
RV06163,O05411,C00457,5,Amazing food and great delivery experience.
RV06164,O01588,C00987,5,Food was excellent and delivery was very quick.
RV06165,O00686,C01458,5,Food was excellent and delivery was very quick.
RV06166,O09157,C00958,4,Good food and the delivery was on time.
RV06167,O00778,C00847,5,"Loved the food, would definitely order again."
RV06168,O04260,C01996,2,The order was delayed and disappointing.
RV06169,O05956,C00428,5,Food was excellent and delivery was very quick.
RV06170,O08785,C00709,2,Food was cold when it arrived.
RV06171,O09964,C01323,4,Good food and the delivery was on time.
RV06172,O01762,C00941,4,Good food and the delivery was on time.
RV06173,O08778,C00689,5,Food was excellent and delivery was very quick.
RV06174,O02229,C01079,3,Food was okay but delivery took some time.
RV06175,O06307,C00242,4,Food was tasty and delivery was smooth.
RV06176,O01089,C01291,1,"Very poor service, would not order again."
RV06177,O01086,C00399,3,Food was decent but could have been better.
RV06178,O08857,C00047,4,"Good service, just a minor delay."
RV06179,O09355,C00399,4,"Good service, just a minor delay."
RV06180,O03518,C00153,5,Amazing food and great delivery experience.
RV06181,O01183,C01608,4,"Good service, just a minor delay."
RV06182,O07898,C00859,4,Food was tasty and delivery was smooth.
RV06183,O03111,C01797,5,Food was excellent and delivery was very quick.
RV06184,O04576,C01033,5,Food was excellent and delivery was very quick.
RV06185,O09205,C00401,4,Really good experience overall.
RV06186,O04546,C01644,5,Amazing food and great delivery experience.
RV06187,O02868,C00199,5,Amazing food and great delivery experience.
RV06188,O05029,C01024,2,The order was delayed and disappointing.
RV06189,O00324,C01999,3,Food was decent but could have been better.
RV06190,O04644,C01407,1,Very late delivery and the food was cold.
RV06191,O09587,C00280,4,"Good service, just a minor delay."
RV06192,O04060,C00564,4,Really good experience overall.
RV06193,O02748,C00037,5,Amazing food and great delivery experience.
RV06194,O00903,C00605,4,"Good service, just a minor delay."
RV06195,O01374,C01297,4,"Good service, just a minor delay."
RV06196,O04624,C00762,5,"Loved the food, would definitely order again."
RV06197,O09407,C01638,1,Very late delivery and the food was cold.
RV06198,O02744,C01043,2,Delivery was late and the food was not very good.
RV06199,O05469,C00607,3,Food was okay but delivery took some time.
RV06200,O01709,C00142,3,Food was decent but could have been better.
RV06201,O03257,C00994,2,The order was delayed and disappointing.
RV06202,O08439,C00423,1,"Very poor service, would not order again."
RV06203,O08681,C00019,5,Amazing food and great delivery experience.
RV06204,O07748,C00382,4,Good food and the delivery was on time.
RV06205,O01969,C00741,4,"Good service, just a minor delay."
RV06206,O07402,C00589,5,Food was excellent and delivery was very quick.
RV06207,O06351,C01627,5,Everything was perfect and arrived on time.
RV06208,O01557,C01183,4,Really good experience overall.
RV06209,O05834,C00960,4,"Good service, just a minor delay."
RV06210,O04743,C01529,5,Amazing food and great delivery experience.
RV06211,O09701,C00420,4,Good food and the delivery was on time.
RV06212,O07971,C01328,4,"Good service, just a minor delay."
RV06213,O06534,C00701,3,Food was decent but could have been better.
RV06214,O05296,C00087,4,Really good experience overall.
RV06215,O04788,C00911,4,Good food and the delivery was on time.
RV06216,O05623,C00149,2,Delivery was late and the food was not very good.
RV06217,O07764,C01777,4,Good food and the delivery was on time.
RV06218,O01576,C00799,2,The order was delayed and disappointing.
RV06219,O04984,C01988,5,Food was excellent and delivery was very quick.
RV06220,O08973,C01276,5,Everything was perfect and arrived on time.
RV06221,O08509,C01945,5,Everything was perfect and arrived on time.
RV06222,O05371,C01090,1,Very late delivery and the food was cold.
RV06223,O05525,C00067,4,Good food and the delivery was on time.
RV06224,O03452,C01632,4,Good food and the delivery was on time.
RV06225,O03935,C01079,5,Everything was perfect and arrived on time.
RV06226,O03634,C00870,4,Food was tasty and delivery was smooth.
RV06227,O05438,C00525,2,Delivery was late and the food was not very good.
RV06228,O04314,C01804,4,"Good service, just a minor delay."
RV06229,O02559,C00685,3,The order was fine overall.
RV06230,O06758,C01055,1,Very late delivery and the food was cold.
RV06231,O08302,C00160,5,Everything was perfect and arrived on time.
RV06232,O04685,C01221,4,"Good service, just a minor delay."
RV06233,O08019,C00253,5,Food was excellent and delivery was very quick.
RV06234,O05061,C00196,5,Food was excellent and delivery was very quick.
RV06235,O04440,C00117,4,Food was tasty and delivery was smooth.
RV06236,O09929,C00137,4,Really good experience overall.
RV06237,O00124,C00016,3,"Average experience, nothing special."
RV06238,O03660,C01231,4,"Good service, just a minor delay."
RV06239,O03447,C00534,1,Very late delivery and the food was cold.
RV06240,O02825,C00751,1,Food was disappointing and delivery was extremely slow.
RV06241,O00469,C00181,5,Everything was perfect and arrived on time.
RV06242,O00751,C01286,3,Food was decent but could have been better.
RV06243,O09228,C01308,3,Food was okay but delivery took some time.
RV06244,O02920,C00036,5,Food was excellent and delivery was very quick.
RV06245,O05932,C00518,4,Good food and the delivery was on time.
RV06246,O06162,C01940,4,Good food and the delivery was on time.
RV06247,O09156,C00369,3,The order was fine overall.
RV06248,O09943,C00842,5,"Loved the food, would definitely order again."
RV06249,O07444,C01317,4,Food was tasty and delivery was smooth.
RV06250,O07907,C00806,5,Everything was perfect and arrived on time.
RV06251,O09200,C01251,3,Food was okay but delivery took some time.
RV06252,O06096,C01973,5,Everything was perfect and arrived on time.
RV06253,O06248,C00403,2,Food was cold when it arrived.
RV06254,O09630,C00877,5,Everything was perfect and arrived on time.
RV06255,O07434,C01301,5,"Loved the food, would definitely order again."
RV06256,O06643,C01166,3,The order was fine overall.
RV06257,O02420,C01961,3,Food was okay but delivery took some time.
RV06258,O03398,C00818,3,Food was decent but could have been better.
RV06259,O00777,C01413,3,"Average experience, nothing special."
RV06260,O09129,C00011,3,"Average experience, nothing special."
RV06261,O03054,C01785,2,Delivery was late and the food was not very good.
RV06262,O00811,C01712,5,"Loved the food, would definitely order again."
RV06263,O08981,C01561,3,Food was decent but could have been better.
RV06264,O04292,C00329,3,"Average experience, nothing special."
RV06265,O02466,C00302,3,The order was fine overall.
RV06266,O06751,C01725,5,Food was excellent and delivery was very quick.
RV06267,O07685,C00199,2,The order was delayed and disappointing.
RV06268,O01103,C00825,3,The order was fine overall.
RV06269,O04124,C00031,3,"Average experience, nothing special."
RV06270,O00704,C01380,4,Really good experience overall.
RV06271,O06434,C01136,4,Food was tasty and delivery was smooth.
RV06272,O09097,C00427,1,Very late delivery and the food was cold.
RV06273,O01132,C01397,5,Everything was perfect and arrived on time.
RV06274,O08312,C01684,2,Delivery was late and the food was not very good.
RV06275,O09151,C00212,4,"Good service, just a minor delay."
RV06276,O08742,C01651,2,Delivery was late and the food was not very good.
RV06277,O04982,C01090,4,Food was tasty and delivery was smooth.
RV06278,O02411,C01336,4,"Good service, just a minor delay."
RV06279,O02455,C01135,4,"Good service, just a minor delay."
RV06280,O00846,C00280,5,"Loved the food, would definitely order again."
RV06281,O05244,C01173,4,Good food and the delivery was on time.
RV06282,O05220,C01988,3,Food was okay but delivery took some time.
RV06283,O09141,C01032,1,"Very poor service, would not order again."
RV06284,O00546,C01524,4,Food was tasty and delivery was smooth.
RV06285,O05112,C00090,5,Amazing food and great delivery experience.
RV06286,O06923,C00631,3,"Average experience, nothing special."
RV06287,O06995,C01826,5,"Loved the food, would definitely order again."
RV06288,O07253,C00846,4,Really good experience overall.
RV06289,O00505,C01325,4,Good food and the delivery was on time.
RV06290,O03394,C00689,4,Food was tasty and delivery was smooth.
RV06291,O05320,C00269,4,Really good experience overall.
RV06292,O03472,C01320,3,The order was fine overall.
RV06293,O08898,C01424,4,"Good service, just a minor delay."
RV06294,O03131,C00835,1,Very late delivery and the food was cold.
RV06295,O00908,C01357,2,Not happy with the delivery experience.
RV06296,O01509,C00792,5,"Loved the food, would definitely order again."
RV06297,O07106,C00897,4,"Good service, just a minor delay."
RV06298,O04772,C00238,1,Very late delivery and the food was cold.
RV06299,O05957,C00729,2,The order was delayed and disappointing.
RV06300,O00856,C01173,3,Food was okay but delivery took some time.
RV06301,O04403,C01180,1,Very late delivery and the food was cold.
RV06302,O06069,C00389,4,Good food and the delivery was on time.
RV06303,O05501,C00134,4,Good food and the delivery was on time.
RV06304,O02006,C01682,5,Amazing food and great delivery experience.
RV06305,O04823,C00866,5,Amazing food and great delivery experience.
RV06306,O04932,C01810,2,The order was delayed and disappointing.
RV06307,O09026,C00576,2,Delivery was late and the food was not very good.
RV06308,O09916,C00001,5,Everything was perfect and arrived on time.
RV06309,O06324,C00367,4,Good food and the delivery was on time.
RV06310,O06522,C01561,4,Food was tasty and delivery was smooth.
RV06311,O03409,C01248,5,Everything was perfect and arrived on time.
RV06312,O03110,C01838,1,Food was disappointing and delivery was extremely slow.
RV06313,O01168,C01817,5,Food was excellent and delivery was very quick.
RV06314,O01750,C01172,3,Food was okay but delivery took some time.
RV06315,O01334,C00334,5,Everything was perfect and arrived on time.
RV06316,O07470,C01161,4,Food was tasty and delivery was smooth.
RV06317,O03074,C00095,3,The order was fine overall.
RV06318,O05545,C01520,4,Food was tasty and delivery was smooth.
RV06319,O03826,C01075,3,Food was okay but delivery took some time.
RV06320,O06187,C01214,1,"Terrible experience, food arrived very late."
RV06321,O01964,C00062,4,Food was tasty and delivery was smooth.
RV06322,O02884,C00871,4,Really good experience overall.
RV06323,O00738,C01526,3,Food was okay but delivery took some time.
RV06324,O08048,C01834,1,"Terrible experience, food arrived very late."
RV06325,O05789,C01584,3,"Average experience, nothing special."
RV06326,O02304,C01708,5,Amazing food and great delivery experience.
RV06327,O09490,C00467,2,The order was delayed and disappointing.
RV06328,O00600,C01469,2,Not happy with the delivery experience.
RV06329,O06511,C01014,5,Food was excellent and delivery was very quick.
RV06330,O03514,C00579,3,"Average experience, nothing special."
RV06331,O03679,C01277,3,Food was okay but delivery took some time.
RV06332,O02164,C01279,3,Food was okay but delivery took some time.
RV06333,O04563,C00434,5,Everything was perfect and arrived on time.
RV06334,O07587,C00956,2,The order was delayed and disappointing.
RV06335,O01894,C00104,4,Food was tasty and delivery was smooth.
RV06336,O03559,C01708,5,Amazing food and great delivery experience.
RV06337,O05447,C01970,5,"Loved the food, would definitely order again."
RV06338,O08703,C00283,5,Food was excellent and delivery was very quick.
RV06339,O05751,C00999,5,Everything was perfect and arrived on time.
RV06340,O03197,C01265,3,The order was fine overall.
RV06341,O04690,C00798,5,Food was excellent and delivery was very quick.
RV06342,O08156,C01329,2,Food was cold when it arrived.
RV06343,O03662,C01720,4,"Good service, just a minor delay."
RV06344,O08661,C00875,4,"Good service, just a minor delay."
RV06345,O04140,C01702,5,Food was excellent and delivery was very quick.
RV06346,O07753,C01187,3,Food was decent but could have been better.
RV06347,O05026,C00905,3,Food was okay but delivery took some time.
RV06348,O05410,C01109,5,"Loved the food, would definitely order again."
RV06349,O06809,C01423,4,Food was tasty and delivery was smooth.
RV06350,O03198,C01651,4,Good food and the delivery was on time.
RV06351,O06079,C00776,3,The order was fine overall.
RV06352,O04393,C00738,2,The order was delayed and disappointing.
RV06353,O06547,C01107,4,Really good experience overall.
RV06354,O02909,C00757,4,Really good experience overall.
RV06355,O09212,C00752,5,Amazing food and great delivery experience.
RV06356,O05616,C00946,5,Amazing food and great delivery experience.
RV06357,O00138,C01373,4,Really good experience overall.
RV06358,O01429,C00590,3,Food was okay but delivery took some time.
RV06359,O09984,C00612,4,Good food and the delivery was on time.
RV06360,O00147,C00233,4,Really good experience overall.
RV06361,O05082,C01303,4,Really good experience overall.
RV06362,O03809,C01009,4,"Good service, just a minor delay."
RV06363,O07998,C00522,2,Not happy with the delivery experience.
RV06364,O05912,C00846,3,"Average experience, nothing special."
RV06365,O07536,C01439,5,Food was excellent and delivery was very quick.
RV06366,O03085,C00506,4,"Good service, just a minor delay."
RV06367,O05195,C01626,4,Good food and the delivery was on time.
RV06368,O01022,C00003,4,Really good experience overall.
RV06369,O06477,C01005,5,Amazing food and great delivery experience.
RV06370,O00087,C00431,4,Food was tasty and delivery was smooth.
RV06371,O07306,C01928,3,"Average experience, nothing special."
RV06372,O06375,C00095,2,Not happy with the delivery experience.
RV06373,O04792,C01941,5,"Loved the food, would definitely order again."
RV06374,O07267,C01048,4,Good food and the delivery was on time.
RV06375,O01771,C00807,4,Good food and the delivery was on time.
RV06376,O09293,C00033,4,Really good experience overall.
RV06377,O06304,C01964,3,"Average experience, nothing special."
RV06378,O05309,C01199,3,The order was fine overall.
RV06379,O07057,C01047,2,Delivery was late and the food was not very good.
RV06380,O06390,C00946,3,The order was fine overall.
RV06381,O05022,C01388,2,Not happy with the delivery experience.
RV06382,O02251,C01767,4,Food was tasty and delivery was smooth.
RV06383,O03210,C01806,5,Everything was perfect and arrived on time.
RV06384,O04371,C00601,4,"Good service, just a minor delay."
RV06385,O00013,C00851,1,Very late delivery and the food was cold.
RV06386,O01900,C00458,5,Everything was perfect and arrived on time.
RV06387,O08272,C01438,4,Good food and the delivery was on time.
RV06388,O04988,C00363,2,Not happy with the delivery experience.
RV06389,O04706,C01950,4,Food was tasty and delivery was smooth.
RV06390,O01060,C01189,5,"Loved the food, would definitely order again."
RV06391,O03387,C01333,3,"Average experience, nothing special."
RV06392,O01465,C01957,4,Good food and the delivery was on time.
RV06393,O01471,C01969,2,Not happy with the delivery experience.
RV06394,O09667,C00900,5,Amazing food and great delivery experience.
RV06395,O03317,C01029,4,"Good service, just a minor delay."
RV06396,O09909,C00954,1,Food was disappointing and delivery was extremely slow.
RV06397,O06916,C01359,5,Everything was perfect and arrived on time.
RV06398,O09719,C00516,4,Good food and the delivery was on time.
RV06399,O06555,C00963,1,Very late delivery and the food was cold.
RV06400,O07961,C00973,1,"Terrible experience, food arrived very late."
RV06401,O05357,C01680,2,Delivery was late and the food was not very good.
RV06402,O07310,C01094,2,The order was delayed and disappointing.
RV06403,O04724,C01490,4,Food was tasty and delivery was smooth.
RV06404,O01626,C01603,4,Good food and the delivery was on time.
RV06405,O07814,C01694,2,Food was cold when it arrived.
RV06406,O04414,C01456,1,"Very poor service, would not order again."
RV06407,O05339,C00501,4,Really good experience overall.
RV06408,O03869,C00446,5,Amazing food and great delivery experience.
RV06409,O06032,C00786,3,The order was fine overall.
RV06410,O02110,C01439,2,Delivery was late and the food was not very good.
RV06411,O04144,C01437,4,Really good experience overall.
RV06412,O01967,C00806,5,Amazing food and great delivery experience.
RV06413,O08569,C00835,2,The order was delayed and disappointing.
RV06414,O04769,C01337,2,Not happy with the delivery experience.
RV06415,O05869,C01592,4,"Good service, just a minor delay."
RV06416,O05672,C01950,3,"Average experience, nothing special."
RV06417,O01212,C01040,2,Delivery was late and the food was not very good.
RV06418,O03870,C00620,4,"Good service, just a minor delay."
RV06419,O00212,C01361,4,"Good service, just a minor delay."
RV06420,O00099,C01239,4,Food was tasty and delivery was smooth.
RV06421,O04884,C01122,4,"Good service, just a minor delay."
RV06422,O01411,C01185,5,Food was excellent and delivery was very quick.
RV06423,O01036,C00255,4,Food was tasty and delivery was smooth.
RV06424,O01655,C00638,3,Food was okay but delivery took some time.
RV06425,O07108,C00821,3,Food was decent but could have been better.
RV06426,O04784,C01290,5,"Loved the food, would definitely order again."
